ASP_time,Astar_time,RRTStar_time
0.0009999275207519531,0.0029997825622558594,0.0
0.0010008811950683594,0.0011124610900878906,0.0
0.0009019374847412109,0.0,0.0
0.0009927749633789062,0.0,0.0
0.0020008087158203125,0.0,0.0
0.012000083923339844,0.0,0.0
0.22922277450561523,0.08809113502502441,-10
0.0029964447021484375,0.0020003318786621094,0.0
0.12888073921203613,0.007002592086791992,0.0009069442749023438
0.18138480186462402,0.05600905418395996,0.010016679763793945
0.02373361587524414,0.0,0.0
0.05999159812927246,0.0,0.0
0.37446022033691406,0.18802165985107422,0.009999275207519531
0.3722095489501953,0.1790163516998291,0.01103973388671875
0.30162692070007324,0.18506622314453125,0.01199650764465332
0.30893683433532715,0.218034029006958,0.013071060180664062
0.0,0.00500035285949707,0.0009195804595947266
0.039160728454589844,0.0009987354278564453,0.0
0.3599092960357666,0.09850788116455078,0.012984752655029297
0.2722494602203369,0.10350704193115234,0.01604461669921875
0.0827794075012207,0.0010943412780761719,0.0
0.06950521469116211,0.0029859542846679688,0.0
0.3240687847137451,0.25830721855163574,0.020709514617919922
0.47231149673461914,0.6534361839294434,0.027076005935668945
0.3344128131866455,0.14757442474365234,0.015021085739135742
0.3323194980621338,0.72896409034729,0.029980182647705078
0.3377962112426758,0.2670431137084961,0.021082162857055664
0.37251949310302734,0.954033374786377,0.03351449966430664
0.5563969612121582,0.4224855899810791,0.0358281135559082
0.040601253509521484,0.018102645874023438,0.0050814151763916016
0.01500082015991211,0.007008790969848633,-10
0.5951399803161621,0.3695993423461914,0.0475766658782959
0.6585080623626709,0.32790112495422363,0.04819178581237793
0.6336503028869629,0.4077928066253662,0.05710959434509277
0.16151785850524902,0.0,0.0
0.0009999275207519531,0.0010023117065429688,0.0
0.0,0.0,0.0
0.6968994140625,0.5043981075286865,0.06008577346801758
0.7083144187927246,0.6207890510559082,0.06362056732177734
