asp_time,asp_path_cost,Astar_time,Astar_path_cost
0.014468669891357422,19.642021910258727,2.8978288173675537,21.48528137423857
0.0408632755279541,52.35623376892411,3.722640037536621,50.254833995939016
0.008957862854003906,16.421285584989036,4.3035924434661865,16.82842712474619
0.03006768226623535,38.85104642323785,4.323435544967651,39.18376618407356
0.07045269012451172,89.22331447393917,4.2666175365448,69.07106781186548
0.01594686508178711,44.236489660566384,4.259205102920532,40.65685424949238
0.08294439315795898,123.66105013593302,4.663117170333862,110.68124086713179
0.08670973777770996,90.28156311982671,5.780203104019165,80.56854249492376
0.06577920913696289,86.32374825870214,5.632839679718018,85.61017305526633
0.02185964584350586,36.999457047184244,6.8573079109191895,39.97056274847714
0.11095738410949707,152.2867535784531,7.242344617843628,130.36753236814704
0.1169271469116211,170.07058917013654,8.078174352645874,155.12489168102775
0.10367751121520996,137.37374283064895,7.8805928230285645,128.78174593052015
0.018934965133666992,61.18343973537154,7.750064849853516,46.41421356237309
0.027906417846679688,95.41362148083996,8.044730186462402,102.56854249492373
0.0677495002746582,154.1595273243889,8.964829921722412,145.39696961966996
0.05682969093322754,123.63793208808352,11.750616788864136,116.59797974644663
0.10963320732116699,132.89502156653128,12.042890787124634,125.2670273047587
0.06684613227844238,94.81518570877708,12.685829401016235,100.4680374315354
0.10066914558410645,137.5875069912805,14.391915559768677,135.82337649086276
0.011940240859985352,43.1193585195234,14.49432897567749,33.798989873223334
0.004983425140380859,34.64101615136184,16.44573974609375,37.384776310850235
0.021941661834716797,60.35259897186787,16.057892322540283,42.38477631085023
0.041811466217041016,101.7809005503381,15.929612398147583,106.02438661763941
0.0857081413269043,146.39803449540503,17.447046995162964,129.8233764908627
0.0049817562103271484,34.64101615134915,17.103503465652466,37.62741699796952
0.013955116271972656,43.990599931970245,17.11619544029236,36.798989873223334
0.02989983558654785,112.54025618423572,17.695361375808716,117.75230867899725
0.08172345161437988,194.99769348342068,19.021246433258057,151.94112549695438
0.1913011074066162,286.0279102163116,18.261659860610962,99.87005768508878
0.17209649085998535,225.52508555818673,23.04632568359375,109.5979797464466
0.12757325172424316,231.22685199402386,21.962976694107056,141.01219330881977
0.07674336433410645,167.9064557823584,21.773791551589966,158.43860018001246
0.04384493827819824,126.65646634687052,21.73300266265869,116.81118318204301
0.053832292556762695,147.23379857035928,21.85611653327942,123.56854249492373
0.010964155197143555,52.31384995320954,21.988523960113525,53.0832611206852
0.03554797172546387,127.31427002785247,21.70479416847229,134.52691193458116
0.15350604057312012,228.7623903386016,22.110368251800537,186.81118318204307
0.13262605667114258,173.9445272903761,21.831334114074707,158.53910524340094
0.025913238525390625,83.88504848201963,21.467589855194092,45.31370849898477
0.03584694862365723,111.60284913827331,22.623103380203247,42.242640687119284
0.004973173141479492,34.641016151367076,22.82208228111267,36.65685424949238
0.022901058197021484,85.22033751868533,23.330432415008545,83.6690475583121
0.04093027114868164,125.42744125912758,23.36479139328003,123.72792206135786
0.030831336975097656,77.52360005771247,23.722792863845825,29.213203435596434
0.02086186408996582,67.31126370097675,23.277427196502686,11.071067811865476
0.0448603630065918,138.51237794754172,23.598408699035645,146.61017305526633
0.04285430908203125,141.04805320756597,25.70758843421936,144.5096679918781
0.016937732696533203,41.9171118894252,24.450267553329468,6.242640687119285
0.05083274841308594,153.911759977058,25.64436984062195,161.79393923933986
0.004983186721801758,34.64101615139367,24.819988250732422,35.82842712474619
0.012956380844116211,31.73668051293109,24.862050771713257,11.071067811865476
0.03786945343017578,69.40894235924699,25.07697081565857,67.07106781186548
0.12458682060241699,250.98787791268015,25.096247911453247,169.53910524340114
0.025913476943969727,87.83189201356221,25.826599836349487,86.48528137423857
0.04684329032897949,149.24893003272797,25.720155239105225,144.65685424949237
0.004987955093383789,34.64101615138138,25.718376874923706,37.384776310850235
0.08629870414733887,225.82587084994742,27.765718460083008,194.26702730475918
0.04784250259399414,118.57473712278853,26.052226066589355,120.8700576850888
0.004983663558959961,34.64101615140707,25.566956520080566,36.97056274847714
0.05579876899719238,163.6296241024478,27.546607732772827,129.99494936611654
0.004983186721801758,34.641016151396,28.620044708251953,37.970562748477136
0.011960029602050781,29.210286292059983,29.030540227890015,5.0
0.025913238525390625,85.12440456477539,29.295804262161255,8.414213562373096
0.013024330139160156,29.197489488330078,29.57776188850403,4.0
0.014992713928222656,51.48903111125459,28.86274003982544,3.82842712474619
0.03694772720336914,123.36835224049142,28.355002403259277,98.8700576850888
0.0039865970611572266,34.64101615146545,29.749544382095337,36.48528137423857
0.058803558349609375,139.5339152415657,30.334709644317627,136.86500705120537
0.11960029602050781,240.5215164634355,30.83407759666443,178.91168824543144
0.004982709884643555,18.883922860617727,33.98394441604614,20.899494936611667
